Datum,Wassertemperatur,pH-Wert,Sauerstoffgehalt
2026-06-01 00:23,23.08,9.87,5.54
2026-06-01 00:38,23.10,9.87,5.48
2026-06-01 02:08,22.73,9.87,5.13
2026-06-01 02:38,22.67,9.86,4.76
2026-06-01 02:53,22.65,9.86,4.69
2026-06-01 03:08,22.60,9.87,4.83
2026-06-01 03:23,22.59,9.87,4.73
2026-06-01 03:54,22.45,9.86,4.48
2026-06-01 04:08,22.44,9.86,4.27
2026-06-01 04:23,22.41,9.86,4.04
2026-06-01 04:38,22.39,9.86,4.16
2026-06-01 05:08,22.31,9.86,4.04
2026-06-01 05:38,22.27,9.86,3.98
2026-06-01 05:53,22.25,9.86,3.90
2026-06-01 06:23,22.21,9.86,3.92
2026-06-01 06:53,22.14,9.86,4.05
2026-06-01 07:08,22.13,9.86,3.90
2026-06-01 07:23,22.11,9.86,3.71
2026-06-01 07:38,22.09,9.86,3.78
2026-06-01 08:08,22.06,9.86,3.86
2026-06-01 09:23,22.00,9.86,3.49
2026-06-01 09:53,21.92,9.86,3.72
2026-06-01 14:08,23.07,9.88,6.62
2026-06-01 14:38,23.31,9.89,6.84
2026-06-01 15:08,23.56,9.01,7.69
2026-06-01 15:23,23.53,9.11,7.59
2026-06-01 15:53,23.32,9.23,7.20
2026-06-01 16:23,23.69,9.31,7.73
2026-06-01 18:08,23.85,9.45,9.00
2026-06-01 18:23,23.81,9.46,8.76
2026-06-01 19:53,23.80,9.51,8.41
2026-06-01 22:08,23.82,9.57,9.36
2026-06-01 22:53,23.70,9.58,8.86
2026-06-01 23:23,23.61,9.59,8.56
2026-06-01 23:38,23.59,9.59,8.45
2026-06-01 23:53,23.37,9.57,6.66
2026-06-02 00:08,23.31,9.56,6.06
2026-06-02 00:38,23.27,9.57,6.57
2026-06-02 00:53,23.19,9.58,6.51
2026-06-02 01:23,23.12,9.58,6.17
2026-06-02 01:38,23.01,9.58,5.80
2026-06-02 01:53,22.88,9.58,5.53
2026-06-02 02:08,22.97,9.58,5.66
2026-06-02 02:23,22.85,9.58,5.35
2026-06-02 02:38,22.80,9.57,4.16
2026-06-02 02:53,22.79,9.57,3.56
2026-06-02 03:08,22.76,9.58,3.64
2026-06-02 03:23,22.72,9.58,4.02
2026-06-02 03:38,22.67,9.58,4.47
2026-06-02 03:53,22.61,9.59,4.43
2026-06-02 04:08,22.65,9.59,4.52
2026-06-02 04:38,22.50,9.59,3.96
2026-06-02 04:53,22.44,9.59,3.86
2026-06-02 05:08,22.40,9.59,3.84
2026-06-02 06:53,22.07,9.59,2.19
2026-06-02 07:08,21.92,9.58,1.77
2026-06-02 07:38,21.82,9.58,0.63
2026-06-02 07:53,21.77,9.58,0.52
2026-06-02 08:08,21.76,9.59,0.56
2026-06-02 09:23,21.76,9.59,0.57
2026-06-02 11:53,22.97,9.65,7.93
2026-06-02 12:23,23.07,9.67,9.37
2026-06-02 12:53,23.13,9.68,9.70
2026-06-02 13:08,23.07,9.68,9.68
2026-06-02 13:23,22.87,9.67,9.25
2026-06-02 14:23,22.68,9.67,8.73
2026-06-02 14:38,22.68,9.68,8.50
2026-06-02 15:23,22.72,9.68,9.14
2026-06-02 16:08,23.27,9.71,11.43
2026-06-02 16:38,23.30,9.72,11.38
2026-06-02 16:53,23.20,9.71,10.92
2026-06-02 17:53,23.04,9.71,10.49
2026-06-02 18:08,23.04,9.71,10.60
2026-06-02 20:09,22.67,9.71,9.26
2026-06-02 21:38,22.50,9.72,9.63
2026-06-02 22:38,22.47,9.72,9.34
2026-06-02 23:08,22.39,9.72,9.14
