Datum,Wassertemperatur,pH-Wert,Sauerstoffgehalt
2026-06-01 00:23,23.08,9.87,5.54
2026-06-01 00:38,23.10,9.87,5.48
2026-06-01 02:08,22.73,9.87,5.13
2026-06-01 02:38,22.67,9.86,4.76
2026-06-01 02:53,22.65,9.86,4.69
2026-06-01 03:08,22.60,9.87,4.83
2026-06-01 03:23,22.59,9.87,4.73
2026-06-01 03:54,22.45,9.86,4.48
2026-06-01 04:08,22.44,9.86,4.27
2026-06-01 04:23,22.41,9.86,4.04
2026-06-01 04:38,22.39,9.86,4.16
2026-06-01 05:08,22.31,9.86,4.04
2026-06-01 05:38,22.27,9.86,3.98
2026-06-01 05:53,22.25,9.86,3.90
2026-06-01 06:23,22.21,9.86,3.92
2026-06-01 06:53,22.14,9.86,4.05
2026-06-01 07:08,22.13,9.86,3.90
2026-06-01 07:23,22.11,9.86,3.71
2026-06-01 07:38,22.09,9.86,3.78
2026-06-01 08:08,22.06,9.86,3.86
2026-06-01 09:23,22.00,9.86,3.49
2026-06-01 09:53,21.92,9.86,3.72
2026-06-01 14:08,23.07,9.88,6.62
2026-06-01 14:38,23.31,9.89,6.84
2026-06-01 15:08,23.56,9.01,7.69
2026-06-01 15:23,23.53,9.11,7.59
2026-06-01 15:53,23.32,9.23,7.20
2026-06-01 16:23,23.69,9.31,7.73
2026-06-01 18:08,23.85,9.45,9.00
2026-06-01 18:23,23.81,9.46,8.76
2026-06-01 19:53,23.80,9.51,8.41
2026-06-01 22:08,23.82,9.57,9.36
2026-06-01 22:53,23.70,9.58,8.86
2026-06-01 23:23,23.61,9.59,8.56
2026-06-01 23:38,23.59,9.59,8.45
2026-06-01 23:53,23.37,9.57,6.66
